time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_ref,y_ref,z_ref,psi_ref,x_error,y_error,z_error,psi_error,solve_time,metadata
0.05,0.0,0.0,0.0,0.0,0.0,0.0,-2.981346535038948,-0.036795667330175634,-1.2668603120803832,-0.07571765134851244,0.014178924710226902,0.2106377081409982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042014360918200015,-0.007432704704692922,-8.928939090973882e-06,-0.0007370680744449295,-2.981346535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.981346535038948,-0.036795667330175634,-1.2668603120803832,0.0,43272950,494.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,-2.981346535038948,-0.036795667330175634,-1.2668603120803832,-0.07571765134851244,0.014178924710226902,0.2106377081409982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470368878857417,-0.007490334494264325,-9.375386045522586e-06,-0.0007328736467635204,-2.978846535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.978846535038948,-0.036795667330175634,-1.2668603120803832,0.0,33358438,0.05
0.15000000000000002,0.0018340967414168482,-0.0035713005635761835,-0.0037231782000945643,-0.004838470233638356,-0.0010520282210333622,-2.2905940024081685e-05,-2.980391603290589,-0.03805538161092497,-1.2683223547512625,-0.07710657285055497,0.013878383776350298,0.21003786783565853,-0.0001760556014026167,0.0007113860506750188,-0.0005935157895201451,0.0034505690165774396,0.0009364454661637503,-0.0039257252117958176,0.0025491547849401594,-0.003390508680743173,-0.003462140270144574,-0.00483766245910288,-0.0010506668424171762,5.82056585207023e-05,0.004451259936510388,-0.007566432932613721,0.004248514775397023,-0.000729762702499777,-2.976346535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.978180631780365,-0.03322436676659945,-1.2631371338802886,0.004838470233638356,13132488,gamma_th = 1
0.2,0.007510750423059947,-0.012758319313072024,-0.01417289231791235,0.00422137459326772,0.014627752731535387,-0.02334573813786659,-2.9798905027576668,-0.03865495017539649,-1.2689852166849969,-0.07691323351187793,0.014517865393124963,0.20881780540209144,0.0054760968651083606,-0.009906334327444753,0.042862433271556075,0.092994804895028,0.08238077311404987,-0.023399969891367767,0.010022832691003774,-0.011992354854300726,-0.013258326069440916,0.0038671039379034916,0.01279068137590461,-0.02440325012808988,0.003921239176275558,-0.007364797164276698,0.013101177518338475,-0.0006703288044800656,-2.9738465350389482,-0.036795667330175634,-1.2668603120803832,0.0,-2.9813572854620083,-0.02403734801710361,-1.2526874197624709,-0.00422137459326772,10732007,gamma_ph = 1
0.25,0.005006224538262159,-0.013450743329814073,-0.01589891897365617,0.030995057691623664,0.01616610570213891,-0.0389621886251289,-2.979714735911493,-0.03906771262652697,-1.2694730398172458,-0.07564700936697608,0.014766015828815867,0.20738436885698466,-0.04077183317296754,-0.008394618110770004,-0.047144673592588365,0.343328601117951,-0.0519557889480959,-0.1676803983790146,0.007693044769651372,-0.01331513484571188,-0.014909213627672288,0.030403303317100144,0.013175309918264152,-0.040076882336707656,0.004348833127297475,-0.007147424083909384,0.014836003001669528,-0.0006170668178340841,-2.9713465350389483,-0.036795667330175634,-1.2668603120803832,0.0,-2.9763527595772103,-0.02334492400036156,-1.250961393106727,-0.030995057691623664,11520136,gamma_psi = 1
0.30000000000000004,0.005964467459842992,-0.014518187418159805,-0.010830581590079729,0.03331609730767582,0.0319283544633052,-0.06583170763648764,-2.979188573517497,-0.03989513481429473,-1.270062761521954,-0.07371484010060377,0.016385668180644672,0.20330341556158438,0.018520444487287565,0.002900659836391088,0.04725155621484323,-0.1720424684494494,0.05749162890324419,-0.059860175590834196,0.008769067989789273,-0.013789889782303881,-0.009828352962225038,0.03220170019359887,0.026993266252170384,-0.06801352076637224,0.004376368934791166,-0.006479639103413645,0.01098598590387584,-0.0005279746910005946,-2.968846535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.974811002498791,-0.022277479912015827,-1.2560297304903034,-0.03331609730767582,10166681,k1 = [[0.5 0.5 5.  0.6]]
0.35000000000000003,0.003616238700203763,-0.016051551524292787,-0.006060059293094998,0.05762446425340816,0.03586412146321939,-0.09319786337641324,-2.9787874986095666,-0.040820705163462895,-1.2703616495012744,-0.0703612448630386,0.018139097751810496,0.19757304708186796,-0.00012267829525847276,0.0025735103765456113,-0.004768696277850091,0.11338368055710651,0.04796919625168902,-0.044643477538582936,0.006684455365441224,-0.015425880712688954,-0.00498137210164223,0.0558921967841936,0.029223273441304837,-0.09550433490798606,0.004731828919487886,-0.005628169381667166,0.006987809192783695,-0.00043163334715534506,-2.966346535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.9699627737391516,-0.020744115805882847,-1.2608002527872881,-0.05762446425340816,9400177,k2 = [[0.5 0.5 5.  0.6]]
0.4,0.0033415048000139213,-0.01656541709988382,-0.0063199803430873955,0.08061078218797743,0.03500380940478192,-0.11866102571948448,-2.9785465250960828,-0.04148103998451995,-1.270535958022688,-0.06716890287165134,0.019066560880848897,0.19256510100076535,-0.03562954633502155,-0.007555945784419752,-0.0348165257228175,0.3320980651419942,-0.06016542595306879,-0.11731420433015526,0.006426227161767086,-0.01601849275627692,-0.005256647585783283,0.07830835233278373,0.026960537394376757,-0.12076479745476724,0.004893498155827434,-0.005164466980774022,0.0072205735941318116,-0.00034576818613108183,-2.963846535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.967188039838962,-0.020230250230291815,-1.2605403317372958,-0.08061078218797743,9490661,theta_limit = 10
0.45,0.0013712323120012992,-0.017504314694048864,0.002283707353005118,0.08559474385876509,0.04020485849128699,-0.1377202927455229,-2.9782541396917352,-0.04249056712031045,-1.2703552630124306,-0.062173917907821445,0.02112831850246937,0.18438518523523795,-0.0026815542267485558,0.0026067412937837904,0.021334458071905753,-0.0013694544561694293,-0.08730611693203108,-0.1379181195547641,0.00459467672009212,-0.01677047333424115,0.0033371844748666664,0.08263734750871242,0.03157008100603661,-0.13998351995381644,0.005316649492208789,-0.004356984149590944,-0.00030877329698689046,-0.00026105313691932074,-2.961346535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.9627177673509495,-0.01929135263612677,-1.2691440194333883,-0.08559474385876509,9530860,phi_limit = 10
0.5,0.004657550070045225,-0.018708142400542527,0.004393977605459005,0.08374295586782483,0.045383072789938694,-0.1429080068192233,-2.9779093856654444,-0.043191391634796475,-1.2701521585237265,-0.059011642143348,0.022707019381970082,0.17864225983806326,-0.0032011578764544212,-0.018769314393558244,0.01838628136372191,0.06428082296341141,-0.07721440891578985,-0.04414293821826473,0.007977389916299754,-0.017273798564852175,0.005382521453320972,0.08044224516117218,0.036875732908129906,-0.1453733012714416,0.005173648262043627,-0.003891329624036996,-0.002264610437701813,-0.00022774492248110558,-2.958846535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.9635040851089935,-0.018087524929633107,-1.271254289685842,-0.08374295586782483,9428214,psi_limit = 10
0.55,0.002476745098706579,-0.01982365307547576,0.005080137632097685,0.09448757308734164,0.049213600596639005,-0.1537310225081031,-2.977556509359474,-0.04431937953959513,-1.2697879695554315,-0.053578519900696675,0.02516147534234027,0.16927114107905014,0.005769810434236622,-0.00934628299575518,0.015028978127185254,-0.016723233374343914,0.07871318274915332,-0.0010391073410608866,0.005881651320672677,-0.01880101167948365,0.006070207860674176,0.09055788125528105,0.0409102393575179,-0.1561953922453475,0.005439733470126799,-0.0031898900247943176,-0.0032758597488007184,-0.00016357076613306807,-2.956346535038948,-0.036795667330175634,-1.2668603120803832,0.0,-2.9588232801376546,-0.016972014254699873,-1.2719404497124809,-0.09448757308734164,10843575,psi cbf = True
