time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error,solve_time,metadata
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.229572296142578,0.1298309862613678,-1.364441990852356,-0.12659440089738005,0.014860433100487569,0.2272953797841284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704277038574219,-0.6701690137386322,-0.664441990852356,0.027295379784128382,0.0,0.05
0.05,0.0003909601243437641,7.670489748924945e-05,0.0004644305285928964,0.00035551452354648115,-0.0011827889165310819,0.00022871474977642376,-3.22873592376709,0.13036076724529266,-1.3629106283187866,-0.12514523309583403,0.01148231647708764,0.2269925209567374,0.02267889930439362,0.014492211819349881,0.006129118506193736,0.00035551452354648115,-0.0011827889165310819,0.00022871474977642376,0.00035578076627180245,0.00021978042251106,0.0004467054826691899,0.00035981553394883153,-0.001144991066862225,0.00037458512160822477,-0.005667741290174805,0.028653502624083303,0.05605692155231583,-0.0017872677492369838,0.26126407623291037,-0.6696392327547074,-0.6629106283187867,0.026992520956737376,2852417.0,51.0
0.1,0.0006903954395942393,-1.761517779738058e-05,0.000473731972006749,0.0007321938065541403,0.0003641192615573153,-0.001657406003389992,-3.227072238922119,0.13121086359024048,-1.3604317903518677,-0.12206186359755433,0.007164633458902614,0.22467219217250012,0.07255664984920411,-0.03201641017245844,-0.01768835141631037,0.0007321938065541403,0.0003641192615573153,-0.001657406003389992,0.0006673703710668647,0.00019374774760291835,0.00046739355678446253,0.0007200896018305095,0.00015960602673690833,-0.001689452551778676,-0.005159396815188046,0.028592256437447665,0.055907069376315656,-0.001725889595138157,0.25292776107788084,-0.6687891364097596,-0.6604317903518677,0.024672192172500107,4181135.0,0.0
0.15000000000000002,0.00034158050653549065,0.00024313992536147404,0.0007856282035306852,0.0005552461019504586,-0.0015029029706657964,-0.0002438570269932899,-3.2276952266693115,0.1325080245733261,-1.3582621812820435,-0.1187438907403906,-0.0015501961040207402,0.22825084048281674,-0.009006760851006143,0.0085177429073458,0.011466583376119853,0.0005552461019504586,-0.0015029029706657964,-0.0002438570269932899,0.0002558982604945878,0.00040284882394665193,0.0007518210194277097,0.0005553454670957796,-0.0015212083966278627,-6.409846138872023e-05,-0.004728297176115558,0.02857811674760058,0.05559077211406991,-0.001545468053117677,0.24230477333068867,-0.6674919754266739,-0.6582621812820435,0.02825084048281673,3621140.0,0.0
0.2,0.0007372660659564273,1.2122564889071666e-05,0.0009945215951620654,-0.00033890955923378155,0.0007483195926135626,0.00038013386890000246,-3.226719856262207,0.13404834270477295,-1.3546452522277832,-0.11677701999386114,-0.011574559244308835,0.2291760891578143,0.018103552621092957,-0.02862115630516177,0.02590931600443953,-0.00033890955923378155,0.0007483195926135626,0.00038013386890000246,0.0006777649012225018,0.00028945295705949366,0.0009948030640053453,-0.0003422704617718535,0.0007875130959480591,0.00029037629095776094,-0.0038719089392828523,0.02855306668987284,0.0553200149624958,-0.001650595235752525,0.23328014373779293,-0.6659516572952271,-0.6546452522277832,0.029176089157814278,1499172.0,0.0
0.25,0.0006931649950241183,0.0002825635808592252,0.0011772925968122157,-0.00013354255007211134,-0.0019461435513383636,-0.00021461330558499503,-3.2260661125183105,0.1352768838405609,-1.352870225906372,-0.11515789870737247,-0.011988844886811734,0.23241160274375705,0.008683530808122078,0.03183405679277884,0.02659293968489366,-0.00013354255007211134,-0.0019461435513383636,-0.00021461330558499503,0.0005654074881595709,0.0005612854569750945,0.0011452557592891504,-0.0001336675630443153,-0.001957913397534165,1.042769075505226e-05,-0.003132273541903802,0.028478193568805987,0.05498954854334996,-0.001595918163276323,0.22393388748168963,-0.6647231161594391,-0.6528702259063721,0.03241160274375704,1401697.0,0.0
0.30000000000000004,0.000701555553080734,0.0002756976049530859,0.0009542014122660971,0.00026573287666593925,-0.0011222424212154463,-0.00017431764916543338,-3.2240116596221924,0.13619408011436462,-1.3499314785003662,-0.11148237302476449,-0.01852295974379814,0.23375906708922045,-0.03182812725831898,-0.005562134075393189,-0.03400008541559514,0.00026573287666593925,-0.0011222424212154463,-0.00017431764916543338,0.000577769678554691,0.0005283444535248678,0.000930442924406551,0.0002666291991623275,-0.0011346689634798921,-4.8392576864172126e-05,-0.0026093081387360117,0.02840433161727054,0.05475418402560545,-0.0017820460262398948,0.21598834037780756,-0.6638059198856354,-0.6499314785003663,0.03375906708922044,1494193.0,0.0
0.35000000000000003,0.0009583107012494497,0.00019702806911095383,0.0013033886279929159,0.0004680285131753556,-0.0018572794884927208,-0.0008514373387755718,-3.2232608795166016,0.1365736722946167,-1.347845196723938,-0.10971981349443638,-0.02372036549021006,0.23251484603640282,0.055401577025569866,-0.015545639587100582,0.018970212597315753,0.0004680285131753556,-0.0018572794884927208,-0.0008514373387755718,0.0008248432071849808,0.0005432477485653214,0.0012963475394228057,0.0004832822823745865,-0.0019393435489198682,-0.0006431266725728959,-0.002014735659832674,0.02842539851946522,0.05434848112367414,-0.001797101034350892,0.2067391204833986,-0.6634263277053833,-0.647845196723938,0.03251484603640281,1216239.0,0.0
0.4,0.0013412668542227889,0.0003559740026465838,0.0012052283585965288,0.0005121842180929589,-0.0018084640736952971,0.00025263681483357777,-3.2217659950256348,0.13699449598789215,-1.3449300527572632,-0.10736928064268803,-0.03204398092870697,0.2318938488148845,0.038572966937032355,-0.01099098932919922,-0.006720978929586556,0.0005121842180929589,-0.0018084640736952971,0.00025263681483357777,0.0011574986396213674,0.0007697003734676071,0.0012025173161001543,0.0004979203210807763,-0.0017709766049431935,0.0004452111741159459,-0.0014806301935725548,0.028378014368370064,0.05410620683981675,-0.001677029815084814,0.19823400497436516,-0.6630055040121079,-0.6449300527572632,0.031893848814884496,1430885.0,0.0
0.45,0.003115579356185726,0.00016445450583529332,0.0038052143751216576,-0.004322705772571103,-0.019363439308219123,0.0008022132558510427,-3.2205252647399902,0.13717861473560333,-1.3423556089401245,-0.10527495608788717,-0.03956537692791473,0.23090809813141533,0.73431731901635,-0.10021560962360096,0.9827583706362917,-0.004322705772571103,-0.019363439308219123,0.0008022132558510427,0.0027565308252319913,0.00122682352946965,0.003887155552186994,-0.004434832976883058,-0.019171940594383697,0.0028347123851138766,-0.0008635706180283847,0.028365694382265556,0.053756553195357944,-0.001557480722190911,0.1894747352600099,-0.6628213852643967,-0.6423556089401246,0.030908098131415318,1361949.0,0.0
