time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error,solve_time,metadata
0.0,-0.002375601542458394,-0.007420219510690343,-0.0006460927773291212,0.06777331029022916,-0.002551211849706786,0.01979110579542774,-2.946521406650543,0.10362108847498894,-0.9890142701864242,0.0198826548014649,0.10287240987093846,0.031313215515117385,-0.9073079805735871,-3.4256070033836648,-0.24790419277267584,0.06777331029022916,-0.002551211849706786,0.01979110579542774,-0.0022114634344117664,-0.0074788106531119445,-0.0005453410358997331,0.008826346865202703,0.00020557171862669194,0.002963919091865661,0.0,0.0,0.0,0.0,-2.946521406650543,0.10362108847498894,-0.9890142701864242,0.031313215515117385,0.0,0.05
0.05,-0.003451354156663211,-0.0007321157225763656,-0.0025119127130163905,0.04000225796249922,-0.009758497533779971,0.016922592852716824,-2.946710267335939,0.10324754553400575,-0.9890434334103941,0.025819702386530224,0.10275552942605831,0.033274886482257626,-0.2144710061980739,0.13301252808578495,-0.22945893594879685,0.04000225796249922,-0.009758497533779971,0.016922592852716824,-0.0036684260033046463,-0.000789503038452358,-0.002162609542734447,0.03719820142431442,0.002924563600005891,0.009509672191211151,2.6712581199986936,0.015480211511352399,-0.2602629693290508,-0.005206181630131337,-2.946710267335939,0.10324754553400575,-0.9890434334103941,0.033274886482257626,0.0,330.0
0.1,0.0007244602257243895,-0.004231741782023581,0.0001336449694673185,0.058933854343796,0.00525199972793781,0.0152191094769159,-2.946591114246955,0.10280535262484156,-0.9891688114121024,0.030461738635872676,0.10325236199713793,0.03426602834441474,0.19552333211495243,-0.16764975726392298,0.12369479802616518,0.058933854343796,0.00525199972793781,0.0152191094769159,0.0008657114923338326,-0.004206659724619761,-6.999771101828522e-05,0.03814619053972867,0.0022584963006015398,0.011562840894869636,2.679124882237456,-0.0004557361570642904,-0.25814658122334116,-0.005101619548225663,-2.946591114246955,0.10280535262484156,-0.9891688114121024,0.03426602834441474,0.0,0.0
0.15000000000000002,0.0017726711633343968,-0.005377103820831105,-0.00453791982209541,0.0613849808051153,0.005125540098404492,0.0190297859687706,-2.946361391298615,0.10248265416219066,-0.9899377699307885,0.03400153787457303,0.10341965560671829,0.03556180794453746,0.37506681471719516,-0.3978243831444904,-0.37315055350445686,0.0613849808051153,0.005125540098404492,0.0190297859687706,0.001460902698779677,-0.00517105738148572,-0.004875884917341726,0.04447084268744192,-0.004007837417435081,0.015473515102686202,2.6591400325396783,0.03310994617865635,-0.2609806923531088,-0.005022143933165185,-2.946361391298615,0.10248265416219066,-0.9899377699307885,0.03556180794453746,0.0,0.0
0.2,0.003167293181725453,-0.005456956296712316,-0.003892186460062008,0.05698694283711706,0.015315119876490185,0.013129510939884159,-2.9452867659489144,0.10146130030134747,-0.9910123839054243,0.03864915077628333,0.10697470630548922,0.03559259495527092,0.09155268938624253,0.010665877281143083,0.13805715790803028,0.05698694283711706,0.015315119876490185,0.013129510939884159,0.002898385510905473,-0.005202644678875622,-0.004414870704637132,0.058933854343796,0.00525199972793781,0.0152191094769159,2.656827501621871,0.04689120911035102,-0.2549858242580963,-0.005551225620114746,-2.9452867659489144,0.10146130030134747,-0.9910123839054243,0.03559259495527092,0.0,0.0
0.25,0.006301763991317515,-0.007738863047871303,-0.00890243233406219,0.05646495202775196,0.025815158336793403,0.008358344105597803,-2.944012090139626,0.10039035848210402,-0.9926426419085896,0.04122593365042296,0.11140130533593157,0.03453624197754417,0.15772660412566863,-0.08724987268420596,-0.22525738062819484,0.05646495202775196,0.025815158336793403,0.008358344105597803,0.0054895896214600375,-0.007180109958005197,-0.009857279488654197,0.05228414195307341,0.0031769945423648998,0.0159708800891573,2.6358413002754317,0.05733487022094543,-0.25463356870317,-0.0049357312491801145,-2.944012090139626,0.10039035848210402,-0.9926426419085896,0.03453624197754417,0.0,0.0
0.30000000000000004,0.012831231796981556,-0.009104867404921418,-0.010621599082770359,0.050841544371659844,0.06621536816992406,-0.003264638288519188,-2.941236514485917,0.09882267273449483,-0.9952964212306916,0.0434186240239764,0.12335379185664523,0.03209199953584674,0.19733244238653194,0.16897358819670077,0.03381651631179125,0.050841544371659844,0.06621536816992406,-0.003264638288519188,0.011650662138652703,-0.008265683443806853,-0.012501921288422865,0.04883678188694204,-0.006024336345538014,0.018852352072387883,2.609171355257777,0.06879564008557196,-0.2473985309182972,-0.004329896331678174,-2.941236514485917,0.09882267273449483,-0.9952964212306916,0.03209199953584674,0.0,0.0
0.35000000000000003,0.007853406618825585,0.024209471535878376,-0.03823850603622126,-0.058355437937914645,0.11873689153319235,-0.01639831966599238,-2.938615942687418,0.09948838411431153,-0.9996484186108325,0.03697665617724842,0.14104809811671482,0.02892043781604413,-2.1459189056523233,5.445276788992174,-2.9005465158244244,-0.058355437937914645,0.11873689153319235,-0.01639831966599238,0.0017877983282402826,0.025668963458505188,-0.038050833677499306,0.05563282729774531,0.004092815004283246,0.0172152332638101,2.53166104067248,0.07424100057054221,-0.24282158229934583,-0.0028669417833743728,-2.938615942687418,0.09948838411431153,-0.9996484186108325,0.02892043781604413,0.0,0.0
0.4,0.022171847972147503,-0.008524918466578517,-0.020025828622027685,0.021839677616283713,0.15231251972618792,-0.03113219902162197,-2.9364020063551144,0.09917545514899681,-1.0021019359187904,0.034369473908966136,0.15420181625872353,0.026914527820396113,0.34164791727302146,-0.7810651935901933,0.43456708401302613,0.021839677616283713,0.15231251972618792,-0.03113219902162197,0.018993751343359615,-0.007323248348331049,-0.023471393927416144,0.05902334074029815,0.009248664570684498,0.017576959322262553,2.4481354605161467,-0.08349855644335308,-0.20757555583986612,-0.0011728766373778861,-2.9364020063551144,0.09917545514899681,-1.0021019359187904,0.026914527820396113,0.0,0.0
0.45,0.041559920046060676,-0.018873036666141884,-0.02777710596290946,0.03847278585597968,0.26531720561109345,-0.06730169790773079,-2.9299010578643077,0.09617183087296945,-1.0075005883454091,0.03513222491375459,0.18910376995676278,0.020182749908996055,0.8503252983353291,-0.4698651783317032,-0.34465594953581613,0.03847278585597968,0.26531720561109345,-0.06730169790773079,0.035829872153541636,-0.01716611970314904,-0.03572856950269928,0.05632472734953845,0.006669082738079853,0.015742091659421833,2.3603884090238147,0.025711417370526193,-0.22549589816054444,0.0005723849022866,-2.9299010578643077,0.09617183087296945,-1.0075005883454091,0.020182749908996055,0.0,0.0
