time,vx,vy,vz,wx,wy,wz,x,y,z,phi,theta,psi,vxdot,vydot,vzdot,wxdot,wydot,wzdot,xdot,ydot,zdot,phidot,thetadot,psidot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error,solve_time,metadata
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0327651500701904,0.02526482567191124,-1.4514309167861938,-0.08228154162636647,-0.08621152290988054,0.15684218485791845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0327651500701904,0.02526482567191124,-1.4514309167861938,0.15684218485791845,0.0,0.01
0.01,-0.0005732914934872708,-0.0045311184064417585,-0.00515119457034263,0.0061061125804207006,0.0030887011263812316,0.0008184746711239428,-3.0327088832855225,0.024782750755548477,-1.4520065784454346,-0.08185332698492287,-0.08579392977974565,0.15694395623873625,-0.8233778323513029,-6.68929764454861,-7.420788149175116,0.0061061125804207006,0.0030887011263812316,0.0008184746711239428,0.000610670597830952,-0.0049019181030424104,-0.004795079038268029,0.006057674873453842,0.003145279893533978,0.0005652751879989338,0.05,0.0,0.0,0.0,-3.0327088832855225,0.024782750755548477,-1.4520065784454346,0.15694395623873625,0.0,835.0
0.02,-5.6471411108892204e-05,-0.00022718760194403054,-0.00036186246624323034,0.00014253036631764937,0.00023180899176327514,0.0003036978987431141,-3.032555103302002,0.024553444236516953,-1.4523613452911377,-0.08182891540116932,-0.08557452794830733,0.1572043193799857,0.03648836080662474,0.3038647015389853,0.3381348438182152,0.00014253036631764937,0.00023180899176327514,0.0003036978987431141,1.338584661368077e-05,-0.0002570796210001086,-0.00034565670657780864,0.0001181905057550793,0.0002558568765848011,0.00028477624528700456,0.05,0.0,0.0,0.0,-3.032555103302002,0.024553444236516953,-1.4523613452911377,0.1572043193799857,0.0,0.0
0.03,-5.6471411108892204e-05,-0.00022718760194403054,-0.00036186246624323034,0.00014253036631764937,0.00023180899176327514,0.0003036978987431141,-3.032555103302002,0.024553444236516953,-1.4523613452911377,-0.08182891540116932,-0.08557452794830733,0.1572043193799857,0.03648836080662474,0.3038647015389853,0.3381348438182152,0.00014253036631764937,0.00023180899176327514,0.0003036978987431141,1.338584661368077e-05,-0.0002570796210001086,-0.00034565670657780864,0.0001181905057550793,0.0002558568765848011,0.00028477624528700456,0.05,0.0,0.0,0.0,-3.032555103302002,0.024553444236516953,-1.4523613452911377,0.1572043193799857,0.0,0.0
0.04,-0.00013441692418921433,-0.00013443159476801908,-0.0001461167553194249,6.12558642000016e-05,8.475621372308492e-05,0.00011583940985559494,-3.0325491428375244,0.024430710822343826,-1.4524492025375366,-0.08193857806165905,-0.08560133398766934,0.15720701906804813,-0.00395188000646521,0.00470278013130385,0.010938425161199618,6.12558642000016e-05,8.475621372308492e-05,0.00011583940985559494,-9.805690640853097e-05,-0.00016330540448050265,-0.00014562299728575364,5.194418956204907e-05,9.395294818045671e-05,0.00010891251284002798,0.05,0.0,0.0,0.0,-3.0325491428375244,0.024430710822343826,-1.4524492025375366,0.15720701906804813,0.0,0.0
0.05,-0.0001908211308048495,-0.0002750860463482335,-0.0003908485611411426,0.00030959444451480014,0.0004995667729911529,0.00024684797852712507,-3.032552719116211,0.024223122745752335,-1.4527080059051514,-0.08176845980751013,-0.08521994006834466,0.15729664955457068,-0.006033418923893423,-0.015045459918918149,-0.026178357911944453,0.00030959444451480014,0.0004995667729911529,0.00024684797852712507,-0.00010897420461698311,-0.0003272005951706543,-0.000381984329326886,0.0002920631551827454,0.0005180595254740782,0.00020596737448183203,0.05,0.0,0.0,0.0,-3.032552719116211,0.024223122745752335,-1.4527080059051514,0.15729664955457068,0.0,0.0
0.06,-0.00010326981811049544,-0.00040448201827670617,-0.0003685351918747365,0.0007152405967926435,0.0003792122300735735,5.161740488730535e-05,-3.0324714183807373,0.02397666499018669,-1.452880859375,-0.08132007721400036,-0.08502198758349921,0.15722141780180632,0.011583396033031984,-0.017119615249620867,0.002952149831794974,0.0007152405967926435,0.0003792122300735735,5.161740488730535e-05,-5.766147232342689e-06,-0.0004394040091968875,-0.0003420225348419572,0.0007134812264528474,0.00038215197073043035,2.071807364389151e-05,0.05,0.0,0.0,0.0,-3.0324714183807373,0.02397666499018669,-1.452880859375,0.15722141780180632,0.0,0.0
0.07,-0.00019051200156520323,-0.0003564195961353092,-0.0006846984928291136,8.212897992044353e-05,0.0015950240709971407,0.0005850992647118543,-3.032517433166504,0.02379712462425232,-1.4531500339508057,-0.08123535333784426,-0.08413664137224397,0.15728429274124522,0.007414544101431508,-0.07138776499582336,-0.16418111901225685,8.212897992044353e-05,0.0015950240709971407,0.0005850992647118543,-6.890563348271903e-05,-0.0004268670327589555,-0.0006672168518180628,4.3862493689883416e-05,0.0016372425224470523,0.00045535061577458305,0.05,0.0,0.0,0.0,-3.032517433166504,0.02379712462425232,-1.4531500339508057,0.15728429274124522,0.0,0.0
0.08,-0.00011401922734694313,-0.0002551977220629793,-0.00023941978627140824,0.00034971234606697896,0.0002587362407697596,7.443009673034372e-05,-3.032430648803711,0.023650869727134705,-1.4532380104064941,-0.08105152301236629,-0.08403379455593729,0.15717751125963364,0.007680598220691975,0.01016363380515823,0.04471019486808891,0.00034971234606697896,0.0002587362407697596,7.443009673034372e-05,-5.129690349760265e-05,-0.00028529036801929185,-0.00022677329916934448,0.00034522801624845847,0.0002639129112855168,5.342626748781462e-05,0.05,0.0,0.0,0.0,-3.032430648803711,0.023650869727134705,-1.4532380104064941,0.15717751125963364,0.0,0.0
0.09,-0.00024159321441768753,-0.0001991157958156756,-0.00034755271727892446,0.0004196754493464883,0.0008839461329201693,0.00046277406010288474,-3.0324535369873047,0.02356738969683647,-1.4533895254135132,-0.08088927907375121,-0.08347928137453131,0.1573428135738233,-0.017281961251429865,0.007597204560001646,-0.014648355566712398,0.0004196754493464883,0.0008839461329201693,0.00046277406010288474,-0.0001750759689981585,-0.00025715743175896207,-0.00034932181874946654,0.0003870563224361287,0.0009184484980432727,0.00039119938713024676,0.05,0.0,0.0,0.0,-3.0324535369873047,0.02356738969683647,-1.4533895254135132,0.1573428135738233,0.0,0.0
0.1,-0.0003011206925130127,-0.0001903015302991736,-0.00033490306224916703,-6.355091051317152e-05,0.0006857756845901254,0.0004963652494901609,-3.0325205326080322,0.02348387986421585,-1.4535406827926636,-0.08111504451648344,-0.08305092697810745,0.15754642910107286,-0.007497337681975098,0.0011101348000998844,0.001593192561705954,-6.355091051317152e-05,0.0006857756845901254,0.0004963652494901609,-0.00023626508876816463,-0.00025706432755262206,-0.00034226472842944627,-0.00010010826352873505,0.0007237393906216854,0.0004406863794111869,0.05,0.0,0.0,0.0,-3.0325205326080322,0.02348387986421585,-1.4535406827926636,0.15754642910107286,0.0,0.0
0.11,-0.00018836330463241978,-0.00020430925739750835,-0.0003039227544657173,0.00019018968671200446,0.00048255804315910494,0.00035215920641547754,-3.032485008239746,0.023389015346765518,-1.4536874294281006,-0.08114690649657996,-0.0827227825790815,0.15766957358165,0.010811511590552358,-0.0013431022722991445,0.002970483468758099,0.00019018968671200446,0.00048255804315910494,0.00035215920641547754,-0.00012617989946644227,-0.00025120061659336256,-0.0003009467246310363,0.0001643306584300255,0.0005095154142774405,0.0003129554339488291,0.05,0.0,0.0,0.0,-3.032485008239746,0.023389015346765518,-1.4536874294281006,0.15766957358165,0.0,0.0
0.12,-0.00018836330463241978,-0.00020430925739750835,-0.0003039227544657173,0.00019018968671200446,0.00048255804315910494,0.00035215920641547754,-3.032485008239746,0.023389015346765518,-1.4536874294281006,-0.08114690649657996,-0.0827227825790815,0.15766957358165,0.010811511590552358,-0.0013431022722991445,0.002970483468758099,0.00019018968671200446,0.00048255804315910494,0.00035215920641547754,-0.00012617989946644227,-0.00025120061659336256,-0.0003009467246310363,0.0001643306584300255,0.0005095154142774405,0.0003129554339488291,0.05,0.0,0.0,0.0,-3.032485008239746,0.023389015346765518,-1.4536874294281006,0.15766957358165,0.0,0.0
0.13,-0.00015930932952504451,-0.00021829062171962226,-0.00023658352434958644,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-3.0323853492736816,0.02325316146016121,-1.453784465789795,-0.08108626958149756,-0.08257156811463817,0.1578489705415107,0.001901170145851111,-0.0009148817794892146,0.004406396490265035,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-0.00010181234292481968,-0.0002559220655370697,-0.00023052150701730306,0.0002444271330007143,0.0003036972783398404,0.00032213872007889953,0.05,0.0,0.0,0.0,-3.0323853492736816,0.02325316146016121,-1.453784465789795,0.1578489705415107,0.0,0.0
0.14,-0.00015930932952504451,-0.00021829062171962226,-0.00023658352434958644,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-3.0323853492736816,0.02325316146016121,-1.453784465789795,-0.08108626958149756,-0.08257156811463817,0.1578489705415107,0.001901170145851111,-0.0009148817794892146,0.004406396490265035,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-0.00010181234292481968,-0.0002559220655370697,-0.00023052150701730306,0.0002444271330007143,0.0003036972783398404,0.00032213872007889953,0.05,0.0,0.0,0.0,-3.0323853492736816,0.02325316146016121,-1.453784465789795,0.1578489705415107,0.0,0.0
0.15,-0.00015930932952504451,-0.00021829062171962226,-0.00023658352434958644,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-3.0323853492736816,0.02325316146016121,-1.453784465789795,-0.08108626958149756,-0.08257156811463817,0.1578489705415107,0.001901170145851111,-0.0009148817794892146,0.004406396490265035,0.0002709964163898216,0.00027669591007157196,0.0003445850234339153,-0.00010181234292481968,-0.0002559220655370697,-0.00023052150701730306,0.0002444271330007143,0.0003036972783398404,0.00032213872007889953,0.05,0.0,0.0,0.0,-3.0323853492736816,0.02325316146016121,-1.453784465789795,0.1578489705415107,0.0,0.0
0.16,0.0018560961719084924,-0.0027145888880743406,-0.0033994866496829573,0.001490876276792545,-0.0009505892405625878,0.00041317016331844365,-3.0321238040924072,0.022856339812278748,-1.4542860984802246,-0.08126481652085138,-0.08232274193287026,0.1581976567824359,2.45956774477477,-2.9953602389649094,-3.7218940889741754,0.001490876276792545,-0.0009505892405625878,0.00041317016331844365,0.002553669908943025,-0.002611898561944482,-0.0030045550769246965,0.0014505316553711553,-0.0009139128822936026,0.0004906326733773259,0.05,0.0,0.0,0.0,-3.0321238040924072,0.022856339812278748,-1.4542860984802246,0.1581976567824359,0.0,0.0
0.17,-0.0002430228928698305,-0.0004342207301508871,-0.0004134604434186832,0.0007150879072142508,0.00042766522760010785,0.0002597746783882145,-3.0320041179656982,0.022656403481960297,-1.4545114040374756,-0.08118911071306423,-0.08222962926331134,0.15830304861584388,-0.012077021326555299,-0.043474717967994396,-0.0065304811441468285,0.0007150879072142508,0.00042766522760010785,0.0002597746783882145,-0.00013509204445262934,-0.0004937925648416415,-0.00039557091609000635,0.0006966074457435876,0.0004473241993682557,0.00022499559672506953,0.05,0.0,0.0,0.0,-3.0320041179656982,0.022656403481960297,-1.4545114040374756,0.15830304861584388,0.0,0.0
0.18,0.0001101063292066128,-0.00062235080711761,-0.0006060404636752721,0.0008141621989826283,0.0003994485641986879,0.00046127598721402546,-3.0317251682281494,0.022404398769140244,-1.4546899795532227,-0.0807128849135661,-0.08259022076921574,0.1582160834890871,0.09073098543932119,-0.09736181740242895,-0.08750862449003155,0.0008141621989826283,0.0003994485641986879,0.00046127598721402546,0.0002589186434481231,-0.0006363404572687977,-0.0005429189009243973,0.0007787686989613517,0.0004353386575573099,0.0004290310535388114,0.05,0.0,0.0,0.0,-3.0317251682281494,0.022404398769140244,-1.4546899795532227,0.1582160834890871,0.0,0.0
0.19,-0.0001713593761424854,-0.0003568651050564909,-0.00032213130475910713,0.0004904528463163411,0.00017052796149869004,0.00022874256957510584,-3.031590461730957,0.02227446436882019,-1.4547406435012817,-0.08054567951442948,-0.08266168060033197,0.158166981966124,-0.03353080929926562,0.03162712287257896,0.03382189618492122,0.0004904528463163411,0.00017052796149869004,0.00022874256957510584,-8.469398104675848e-05,-0.00039995880012196863,-0.00030552447411651536,0.00047269960338460723,0.00018837941197628446,0.00021501470546635482,0.05,0.0,0.0,0.0,-3.031590461730957,0.02227446436882019,-1.4547406435012817,0.158166981966124,0.0,0.0
0.2,-0.00030706803534540707,-0.000318893663504824,-0.0004023525997340706,0.000316831853109574,0.0001226659679273582,0.00016245242608716758,-3.031564474105835,0.02217797189950943,-1.4548444747924805,-0.08053011618735528,-0.08276587169008698,0.15807501868542317,-0.01913803281989951,0.005354843964290319,-0.01131304210875762,0.000316831853109574,0.0001226659679273582,0.00016245242608716758,-0.00021642213514575667,-0.00038914715363812436,-0.00039949657533135276,0.00030421779769849755,0.0001353366096397181,0.00015258062430827376,0.05,0.0,0.0,0.0,-3.031564474105835,0.02217797189950943,-1.4548444747924805,0.15807501868542317,0.0,0.0
0.21,-0.000310809102436339,-0.0002527162527166651,-0.0003578620122251425,0.0003023714292055267,0.0003626845180902382,0.00030685125434830654,-3.031524181365967,0.02209628000855446,-1.4549810886383057,-0.08054232161179353,-0.08262890555918578,0.15806025026461068,-0.00026768979415125413,0.004735284623546379,0.0031834970938643572,0.0003023714292055267,0.0003626845180902382,0.00030685125434830654,-0.00023429007787473044,-0.0003215754430418321,-0.0003608745158364139,0.000279457770413168,0.000386196575068209,0.00027762383385133787,0.05,0.0,0.0,0.0,-3.031524181365967,0.02209628000855446,-1.4549810886383057,0.15806025026461068,0.0,0.0
0.22,-0.00023010777954350666,-0.0003777018508014644,-0.00037518100966855853,0.0004021785759071219,0.00018021891479189388,0.0001930312606794186,-3.031409740447998,0.021962683647871017,-1.4550551176071167,-0.08046775344268342,-0.08271399242311905,0.15796136236097702,0.009719065133795566,-0.015052332787477135,-0.002085770817265613,0.0004021785759071219,0.00018021891479189388,0.0001930312606794186,-0.00013446460268844154,-0.000433182192489458,-0.0003614436706529518,0.00038742840845897594,0.0001951518001625422,0.00017853085778464492,0.05,0.0,0.0,0.0,-3.031409740447998,0.021962683647871017,-1.4550551176071167,0.15796136236097702,0.0,0.0
0.23,-0.00025608191993549835,-0.0004896775111374772,-0.00045700753538166695,0.000762398647335771,0.00037661031131902014,0.00022078348275747015,-3.031339406967163,0.021831970661878586,-1.4551295042037964,-0.08025511627405857,-0.08267166877610155,0.1579061093056815,-0.005392171893817675,-0.023245889925261318,-0.016986998817293285,0.000762398647335771,0.00037661031131902014,0.00022078348275747015,-0.00013556891838429895,-0.0005529367663351997,-0.00043600447569968205,0.0007466650592366983,0.00039309809975749744,0.00019053110667773722,0.05,0.0,0.0,0.0,-3.031339406967163,0.021831970661878586,-1.4551295042037964,0.1579061093056815,0.0,0.0
0.24,-0.00025608191993549835,-0.0004896775111374772,-0.00045700753538166695,0.000762398647335771,0.00037661031131902014,0.00022078348275747015,-3.031339406967163,0.021831970661878586,-1.4551295042037964,-0.08025511627405857,-0.08267166877610155,0.1579061093056815,-0.005392171893817675,-0.023245889925261318,-0.016986998817293285,0.000762398647335771,0.00037661031131902014,0.00022078348275747015,-0.00013556891838429895,-0.0005529367663351997,-0.00043600447569968205,0.0007466650592366983,0.00039309809975749744,0.00019053110667773722,0.05,0.0,0.0,0.0,-3.031339406967163,0.021831970661878586,-1.4551295042037964,0.1579061093056815,0.0,0.0
